muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
,,417702,417702,3,384,94.8,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417703,417703,1,65,28.9,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417703,417703,2,116,32.6,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417703,417703,3,90,21.4,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417704,417704,1,211,43.8,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417704,417704,2,261,55.3,Yes,EJ Population,Minority,Minority,Quincy
,,417801,417801,1,419,88.4,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,2,349,91.5,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,3,504,94.5,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,4,264,92.9,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,5,582,87.7,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417802,417802,1,330,95.8,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417802,417802,2,90,83.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417901,417901,1,288,41.3,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417901,417901,2,242,57.9,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417901,417901,3,111,57.8,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417901,417901,4,176,62.7,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417901,417901,4,176,62.7,Yes,EJ Population,Minority,Minority,Weymouth
Quincy,40.97681957,417901,417901,5,12,40.0,Yes,EJ Population,Minority and income,Minority and income,Braintree
Quincy,40.97681957,417901,417901,5,12,40.0,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417901,417901,6,92,37.7,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417902,417902,1,255,34.5,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417902,417902,2,332,62.4,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417902,417902,3,267,60.9,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,1,254,84.4,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,2,217,69.3,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,3,240,39.8,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,4,433,64.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418003,418003,1,111,58.0,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418003,418003,2,80,63.2,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418004,418004,1,295,42.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418004,418004,2,218,39.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418004,418004,3,428,42.3,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418101,418101,1,420,82.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418101,418101,2,120,73.9,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418101,418101,3,235,54.7,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,418101,418101,4,110,87.0,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418102,418102,1,303,85.7,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,418102,418102,2,265,39.7,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418102,418102,3,99,74.2,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418201,418201,1,362,64.2,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,418201,418201,2,339,83.8,Yes,EJ Population,Minority,Minority,Braintree
Quincy,40.97681957,418201,418201,2,339,83.8,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418201,418201,3,597,94.5,Yes,EJ Population,Minority,Minority,Milton
Quincy,40.97681957,418201,418201,3,597,94.5,Yes,EJ Population,Minority,Minority,Quincy
Braintree,0,419100,419100,1,525,86.6,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419100,419100,3,184,82.7,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419100,419100,4,465,91.1,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419100,419100,5,659,98.4,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419100,419100,5,659,98.4,Yes,EJ Population,Minority,Minority,Randolph
Braintree,0,419200,419200,1,718,97.8,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419200,419200,1,718,97.8,Yes,EJ Population,Minority,Minority,Quincy
Braintree,0,419200,419200,1,718,97.8,Yes,EJ Population,Minority,Minority,Weymouth
Braintree,0,419200,419200,2,188,88.4,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419200,419200,2,188,88.4,Yes,EJ Population,Minority,Minority,Quincy
,,419200,419200,3,356,92.9,No,Not an EJ Population,,N/A,Braintree
Braintree,0,419200,419200,4,196,82.4,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419300,419300,1,211,92.8,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419300,419300,1,211,92.8,Yes,EJ Population,Minority,Minority,Quincy
Braintree,0,419300,419300,2,242,87.4,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419300,419300,3,56,51.0,Yes,EJ Population,Minority and income,Minority and income,Braintree
Braintree,0,419300,419300,3,56,51.0,Yes,EJ Population,Minority and income,Minority and income,Weymouth
Braintree,0,419300,419300,4,379,91.1,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419400,419400,1,294,88.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Braintree
Braintree,0,419400,419400,1,294,88.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Braintree,0,419400,419400,2,376,94.8,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419400,419400,3,363,91.4,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419500,419500,1,231,87.3,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419500,419500,1,231,87.3,Yes,EJ Population,Minority,Minority,Weymouth
Braintree,0,419500,419500,2,763,98.0,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419500,419500,2,763,98.0,Yes,EJ Population,Minority,Minority,Weymouth
Braintree,0,419601,419601,1,40,88.6,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419602,419602,1,365,96.6,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419602,419602,1,365,96.6,Yes,EJ Population,Minority,Minority,Randolph
,,419602,419602,2,773,99.3,No,Not an EJ Population,,N/A,Braintree
,,419602,419602,2,773,99.3,No,Not an EJ Population,,N/A,Holbrook
,,419602,419602,2,773,99.3,No,Not an EJ Population,,N/A,Randolph
,,419602,419602,3,492,98.7,No,Not an EJ Population,,N/A,Braintree
Braintree,0,419700,419700,1,476,97.2,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419700,419700,2,791,98.0,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419700,419700,2,791,98.0,Yes,EJ Population,Minority,Minority,Randolph
Braintree,0,419800,419800,1,446,85.0,Yes,EJ Population,Minority,Minority,Braintree
Braintree,0,419800,419800,2,347,55.1,Yes,EJ Population,Minority and income,Minority and income,Braintree
,,419800,419800,3,452,90.6,No,Not an EJ Population,,N/A,Braintree
Randolph,97.78132849,420101,420101,1,278,87.4,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420101,420101,2,547,82.7,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420101,420101,3,350,93.5,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420102,420102,1,639,91.5,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420102,420102,2,438,91.3,Yes,EJ Population,Minority,Minority,Braintree
Randolph,97.78132849,420102,420102,2,438,91.3,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420201,420201,1,292,95.1,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420201,420201,2,636,80.2,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420202,420202,1,494,93.8,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420202,420202,2,257,87.7,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420202,420202,3,280,96.0,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420202,420202,5,398,94.3,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420301,420301,1,281,84.5,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420301,420301,2,448,85.6,Yes,EJ Population,Minority,Minority,Braintree
Randolph,97.78132849,420301,420301,2,448,85.6,Yes,EJ Population,Minority,Minority,Holbrook
Randolph,97.78132849,420301,420301,2,448,85.6,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420301,420301,3,618,73.3,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420301,420301,4,579,90.7,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420302,420302,1,398,88.4,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420302,420302,2,260,77.4,Yes,EJ Population,Minority and income,Minority and income,Holbrook
Randolph,97.78132849,420302,420302,2,260,77.4,Yes,EJ Population,Minority and income,Minority and income,Randolph
Randolph,97.78132849,420302,420302,3,358,98.0,Yes,EJ Population,Minority,Minority,Holbrook
Randolph,97.78132849,420302,420302,3,358,98.0,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420302,420302,4,710,92.2,Yes,EJ Population,Minority,Minority,Holbrook
Randolph,97.78132849,420302,420302,4,710,92.2,Yes,EJ Population,Minority,Minority,Randolph
Randolph,97.78132849,420302,420302,5,183,84.2,Yes,EJ Population,Minority and income,Minority and income,Randolph
Holbrook,0,421100,421100,1,488,90.4,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421100,421100,1,488,90.4,Yes,EJ Population,Minority,Minority,Randolph
Holbrook,0,421100,421100,2,397,93.1,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421100,421100,3,560,93.2,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421100,421100,3,560,93.2,Yes,EJ Population,Minority,Minority,Randolph
Holbrook,0,421100,421100,4,627,92.4,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421100,421100,4,627,92.4,Yes,EJ Population,Minority,Minority,Randolph
Holbrook,0,421200,421200,1,330,87.2,Yes,EJ Population,Minority and income,Minority and income,Holbrook
Holbrook,0,421200,421200,2,466,97.9,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421200,421200,3,501,93.7,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421200,421200,4,541,93.9,Yes,EJ Population,Minority,Minority,Braintree
Holbrook,0,421200,421200,4,541,93.9,Yes,EJ Population,Minority,Minority,Holbrook
Holbrook,0,421200,421200,4,541,93.9,Yes,EJ Population,Minority,Minority,Randolph
,,421200,421200,5,328,96.4,No,Not an EJ Population,,N/A,Holbrook
,,422100,422100,1,408,97.7,No,Not an EJ Population,,N/A,Weymouth
,,422100,422100,2,441,96.8,No,Not an EJ Population,,N/A,Weymouth
,,422100,422100,3,640,96.0,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422100,422100,4,304,87.7,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422201,422201,1,105,98.1,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Weymouth
,,422201,422201,2,145,98.6,No,Not an EJ Population,,N/A,Weymouth
,,422202,422202,1,418,100.0,No,Not an EJ Population,,N/A,Hingham
,,422202,422202,1,418,100.0,No,Not an EJ Population,,N/A,Weymouth
,,422202,422202,2,289,97.1,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422202,422202,3,100,75.9,Yes,EJ Population,Minority,Minority,Weymouth
,,422202,422202,4,476,88.8,No,Not an EJ Population,,N/A,Braintree
,,422202,422202,4,476,88.8,No,Not an EJ Population,,N/A,Weymouth
,,422202,422202,5,387,97.1,No,Not an EJ Population,,N/A,Hingham
,,422202,422202,5,387,97.1,No,Not an EJ Population,,N/A,Weymouth
,,422301,422301,1,417,95.3,No,Not an EJ Population,,N/A,Weymouth
,,422301,422301,2,766,96.8,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422303,422303,1,12,25.0,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422303,422303,2,21,5.9,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422303,422303,3,549,94.2,Yes,EJ Population,Minority,Minority,Weymouth
,,422304,422304,1,309,89.1,No,Not an EJ Population,,N/A,Weymouth
,,422304,422304,2,443,97.2,No,Not an EJ Population,,N/A,Hingham
,,422304,422304,2,443,97.2,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422401,422401,1,177,84.0,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422401,422401,2,148,86.6,Yes,EJ Population,Minority and income,Minority and income,Weymouth
Weymouth,80.61515388,422401,422401,3,369,98.6,Yes,EJ Population,Minority,Minority,Weymouth
,,422402,422402,1,567,90.5,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422402,422402,2,244,96.6,Yes,EJ Population,Income,Income,Weymouth
,,422402,422402,3,383,77.7,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422501,422501,1,239,94.5,Yes,EJ Population,Minority,Minority,Hingham
Weymouth,80.61515388,422501,422501,1,239,94.5,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422501,422501,2,313,90.2,Yes,EJ Population,Minority,Minority,Weymouth
,,422501,422501,3,265,96.9,No,Not an EJ Population,,N/A,Hingham
,,422501,422501,3,265,96.9,No,Not an EJ Population,,N/A,Weymouth
,,422501,422501,4,231,78.6,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422502,422502,1,279,77.0,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422502,422502,2,259,71.1,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422502,422502,3,431,87.9,Yes,EJ Population,Minority,Minority,Weymouth
Weymouth,80.61515388,422502,422502,4,204,94.1,Yes,EJ Population,Minority,Minority,Weymouth
,,422600,422600,1,308,87.8,No,Not an EJ Population,,N/A,Hingham
,,422600,422600,1,308,87.8,No,Not an EJ Population,,N/A,Weymouth
,,422600,422600,2,311,89.4,No,Not an EJ Population,,N/A,Hingham
,,422600,422600,2,311,89.4,No,Not an EJ Population,,N/A,Weymouth
,,422600,422600,3,482,98.9,No,Not an EJ Population,,N/A,Weymouth
,,422600,422600,4,396,98.0,No,Not an EJ Population,,N/A,Weymouth
,,422600,422600,5,358,98.6,No,Not an EJ Population,,N/A,Weymouth
,,422600,422600,6,534,95.6,No,Not an EJ Population,,N/A,Braintree
,,422600,422600,6,534,95.6,No,Not an EJ Population,,N/A,Weymouth
,,422700,422700,1,542,94.5,No,Not an EJ Population,,N/A,Weymouth
,,422700,422700,2,316,87.2,No,Not an EJ Population,,N/A,Weymouth
,,422700,422700,3,278,93.2,No,Not an EJ Population,,N/A,Weymouth
Weymouth,80.61515388,422700,422700,4,214,84.7,Yes,EJ Population,Minority,Minority,Weymouth
,,422800,422800,1,346,96.4,No,Not an EJ Population,,N/A,Weymouth
,,422800,422800,2,324,95.0,No,Not an EJ Population,,N/A,Weymouth
,,422800,422800,3,294,84.2,No,Not an EJ Population,,N/A,Weymouth
,,422800,422800,4,307,91.2,No,Not an EJ Population,,N/A,Braintree
,,422800,422800,4,307,91.2,No,Not an EJ Population,,N/A,Weymouth
,,423101,423101,1,484,88.2,No,Not an EJ Population,,N/A,Cohasset
,,423101,423101,2,558,98.3,No,Not an EJ Population,,N/A,Cohasset
,,423101,423101,3,262,91.0,No,Not an EJ Population,,N/A,Cohasset
,,423102,423102,1,694,94.3,No,Not an EJ Population,,N/A,Cohasset
,,423102,423102,2,326,93.6,No,Not an EJ Population,,N/A,Cohasset
,,423102,423102,3,468,94.5,No,Not an EJ Population,,N/A,Cohasset
,,423102,423102,3,468,94.5,No,Not an EJ Population,,N/A,Hingham
,,440101,440101,2,23,90.0,No,Not an EJ Population,,N/A,Foxborough
,,440101,440101,2,23,90.0,No,Not an EJ Population,,N/A,Wrentham
,,440102,440102,1,7,100.0,No,Not an EJ Population,,N/A,Wrentham
,,441202,441202,1,1136,99.3,No,Not an EJ Population,,N/A,Wrentham
,,441203,441203,1,963,95.4,No,Not an EJ Population,,N/A,Norfolk
,,441203,441203,1,963,95.4,No,Not an EJ Population,,N/A,Wrentham
,,441203,441203,2,397,94.5,No,Not an EJ Population,,N/A,Foxborough
,,441203,441203,2,397,94.5,No,Not an EJ Population,,N/A,Wrentham
,,441204,441204,1,847,97.3,No,Not an EJ Population,,N/A,Norfolk
,,441204,441204,1,847,97.3,No,Not an EJ Population,,N/A,Wrentham
,,441204,441204,2,888,95.1,No,Not an EJ Population,,N/A,Wrentham
,,442101,442101,1,326,99.0,No,Not an EJ Population,,N/A,Franklin
,,442101,442101,2,672,98.3,No,Not an EJ Population,,N/A,Franklin
,,442101,442101,3,268,68.0,No,Not an EJ Population,,N/A,Franklin
,,442101,442101,4,259,77.4,No,Not an EJ Population,,N/A,Franklin
,,442103,442103,1,776,98.4,No,Not an EJ Population,,N/A,Franklin
,,442103,442103,2,413,99.3,No,Not an EJ Population,,N/A,Bellingham
,,442103,442103,2,413,99.3,No,Not an EJ Population,,N/A,Franklin
,,442103,442103,3,203,98.5,No,Not an EJ Population,,N/A,Franklin
,,442103,442103,4,718,99.4,No,Not an EJ Population,,N/A,Franklin
,,442103,442103,4,718,99.4,No,Not an EJ Population,,N/A,Medway
,,442103,442103,4,718,99.4,No,Not an EJ Population,,N/A,Norfolk
,,442104,442104,1,398,97.8,No,Not an EJ Population,,N/A,Franklin
,,442104,442104,2,816,99.4,No,Not an EJ Population,,N/A,Franklin
,,442104,442104,3,370,100.0,No,Not an EJ Population,,N/A,Franklin
,,442104,442104,3,370,100.0,No,Not an EJ Population,,N/A,Medway
,,442105,442105,1,388,97.9,No,Not an EJ Population,,N/A,Bellingham
,,442105,442105,1,388,97.9,No,Not an EJ Population,,N/A,Franklin
,,442201,442201,1,493,98.1,No,Not an EJ Population,,N/A,Franklin
,,442201,442201,1,493,98.1,No,Not an EJ Population,,N/A,Wrentham
,,442201,442201,2,741,99.0,No,Not an EJ Population,,N/A,Franklin
,,442201,442201,2,741,99.0,No,Not an EJ Population,,N/A,Wrentham
,,442203,442203,1,444,94.9,No,Not an EJ Population,,N/A,Franklin
,,442203,442203,2,381,98.3,No,Not an EJ Population,,N/A,Franklin
,,442204,442204,1,311,71.3,No,Not an EJ Population,,N/A,Franklin
,,442204,442204,2,382,80.8,No,Not an EJ Population,,N/A,Franklin
,,442204,442204,3,472,84.6,No,Not an EJ Population,,N/A,Franklin
,,443103,443103,1,481,91.4,No,Not an EJ Population,,N/A,Bellingham
,,443103,443103,2,326,71.7,No,Not an EJ Population,,N/A,Bellingham
,,443103,443103,3,709,91.6,No,Not an EJ Population,,N/A,Bellingham
,,443104,443104,1,685,95.8,No,Not an EJ Population,,N/A,Bellingham
,,443104,443104,1,685,95.8,No,Not an EJ Population,,N/A,Franklin
,,443104,443104,2,494,94.8,No,Not an EJ Population,,N/A,Bellingham
Bellingham,0,443104,443104,3,313,93.0,Yes,EJ Population,Minority,Minority,Bellingham
,,443105,443105,1,690,91.6,No,Not an EJ Population,,N/A,Bellingham
,,443105,443105,1,690,91.6,No,Not an EJ Population,,N/A,Franklin
,,443106,443106,1,633,99.4,No,Not an EJ Population,,N/A,Bellingham
Bellingham,0,443106,443106,2,521,97.2,Yes,EJ Population,Income,Income,Bellingham
,,443106,443106,3,556,84.7,No,Not an EJ Population,,N/A,Bellingham
,,443106,443106,3,556,84.7,No,Not an EJ Population,,N/A,Franklin
Stoughton,87.65135487,456101,456101,1,657,97.5,Yes,EJ Population,Minority,Minority,Canton
Stoughton,87.65135487,456101,456101,1,657,97.5,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456101,456101,2,573,98.3,Yes,EJ Population,Minority,Minority,Canton
Stoughton,87.65135487,456101,456101,2,573,98.3,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456102,456102,1,400,74.9,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456102,456102,2,679,92.9,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456102,456102,3,287,72.1,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456200,456200,1,371,96.0,Yes,EJ Population,Minority,Minority,Canton
Stoughton,87.65135487,456200,456200,1,371,96.0,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456200,456200,2,725,98.8,Yes,EJ Population,Minority,Minority,Canton
Stoughton,87.65135487,456200,456200,2,725,98.8,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456301,456301,1,126,60.8,Yes,EJ Population,Minority,Minority,Stoughton
Stoughton,87.65135487,456301,456301,2,222,72.9,Yes,EJ Population,Minority,Minority,Stoughton
